55.9237988,37.8220851,44,"Королев, ул. Фрунзе 4, Супермаркет АТАК", 38.890434557055606
55.8636602,37.3921548,45,"Красногорск, дер. Путилково, ТЦ «О'КЕЙ» Путилково", 55.32200275869078
55.8295476,37.3082078,46,"Красногорск, ул. Ленина 35А, ТЦ ""Солнечный Рай"" ", 33.773833822277524
55.8333353,37.2910275,47,"Красногорск, Успенская 5, БЦ ""Успенский""", 31.765283418826606
55.7785461,37.6076431,48,"Краснопролетарская 16, корп.3, 3 этаж, Издательство ""ПРОСВЕЩЕНИЕ"" офис компании", 24.653095384663555
55.731789,37.4874216,49,"Кутузовский 48, ТЦ ""Времена Года""", 34.67719377737971
55.7281838,37.4767523,50,"Кутузовский 57, ТРЦ ""Океания""", 14.546492672317356
55.7256106,37.4495933,51,"Кутузовский 88, Супермаркет «Перекресток»", 23.752805855084635
55.796904,37.5378802,52,"Ленинградский 39, стр.79, Бизнес-Центр ""Skylight""", 33.3326251079779
55.8331696,37.4849331,53,"Ленинградское 39с1, Гостиница DoubleTree by Hilton Moscow-Marina", 50.974098760803685
55.712242,37.6567241,54,"Ленинская слобода 26, стр.2 , ТЦ «Глобал Молл»", 27.42334054931714
55.6666521,37.5156734,55,"Москва, пр. Ленинский, дом 101, ТЦ ""Ленинский "", ""Окей""", 12.743226760764184
55.5835591,37.6827516,56,"Липецкая 7А, Супермаркет ""Перекресток""", 38.311449247562095
55.6118759,37.5375867,57,"Литовский 22, Супермаркет ""Перекресток""", 23.718094721515772
55.6631531,37.9105517,58,"Люберцы, пр. Октябрьский, дом 366 , ТРЦ Орбита", 21.116441138844472
55.6863118,37.7385418,59,"Люблинская 59, Супермаркет ""BILLA""", 27.702350366550665
55.7533909,37.6123829,60,"Манежная 1, ТЦ «Охотный ряд»", 14.221508536148598
55.8054448,37.414498,61,"Маршала Катукова 25, Перекресток", 43.64390248866881
55.8695737,37.6667757,62,"Менжинского 32, ТЦ «Кондор» (1 этаж)", 42.1121222633851
55.6410292,37.5302769,63,"Миклухо-Маклая 32А, ТЦ ""Капитолий""", 44.202130897750024
55.7540471,37.620405,64,"Минское 35, Гипермаркет МЕТРО", 14.25604723966694
55.7801945,37.6339109,65,"Мира 40, ТЦ ""Gardenmir"" (-1 этаж)", 18.49988101970356
55.5940131,37.7349639,66,"МКАД 24 км, Гипермаркет ""Леруа Мерлен""", 18.917549031333625
55.6935838,37.5475352,67,"Молодежная 11, Гипермаркет ""GLOBUS""", 78.03074091076245
55.9165402,37.7589629,68,"Мытищи, Шараповский 2, ТРК ""Красный Кит""", 31.692806801751992
55.4111039,36.7136285,69,"Наро-Фоминск, Кубинское ш. 5, Супермаркет ""АТАК""", 32.67420748495616
55.7399315,37.8610961,70,"Новокосинская 22, торговый центр ""МИГ""", 22.226157565265655
55.6715578,37.306467,71,"Одинцово, ул. Восточная, д. 17, корп.А, ТЦ ""Зельгрос""", 26.530539370632265
55.653840,37.178132,72,"Одинцово, Юдино 55Е, Гипермаркет ""GLOBUS""", 36.872277965060924
55.6212919,37.7296057,73,"Ореховый 14, ТРЦ «Домодедовский»", 44.817701012838924
55.6130887,37.7190607,74,"Ореховый 15 с1, Супермаркет ""Перекресток""", 24.916361021045365
55.7591665,37.4093329,75,"Осенний бульвар 12, РК ""Крылатский""", 18.56389869905091
55.7921743,37.7870669,76,"Первомайская 42, ТЦ ""Измайловский""", 36.633306645259644
55.7591902,37.6434342,77,"Покровка 11, Аптека Доктор Столетов", 23.42726757276618
55.7331789,37.5923134,78,"пр. Комсомольский 4, Азбука Вкуса", 13.460575815683118
55.7465563,37.5374209,79,"Пресненская 10, ЭНКА", 74.30098162441503
55.7492839,37.5395966,80,"Пресненская 2, ТРЦ ""Афимолл Сити"" - 2 этаж", 87.66407251231323
55.7594844,37.8337703,81,"Прокатная 2, ""Супермаркет BILLA""", 26.621869628844713
55.9919415,37.2143116,82,"Пролетарская 2 корп. 2, ТД ""Подмосковье""", 27.619138116989294
55.565882,38.2265674,83,"Раменское , Вокзальная 4, корп.Б, ТРЦ «Солнечный»", 35.481953779448276
55.7146158,37.8835661,84,"Святоозерская 1А, ""Гипермаркет ""О'Кей""", 32.73277625790986
55.6596401,37.5733209,85,"Севастопольский 28, Супермаркет ""Виктория""", 17.39848810675891
56.2903732,38.1524966,86,"Сергиев Посад, Центральная 1, супермаркет АТАК", 43.636420727718004
55.7504158,37.6531269,87,"Серебряническая 29, БЦ ""Silver City""", 18.389253537278627
55.7228954,37.3971576,88,"Толбухина 13 к.3, Супермаркет ""АТАК""", 47.29249762476635
55.683805,37.4909733,89,"Удальцова 42, Супермаркет ""Перекресток"" ТЦ Магнит""", 33.31844360196378
55.3137473,38.639408,90,"ул. Фединская, д. 1, Воскресенский район, с.Федино", 28.518588923645837
55.8887135,37.4335269,91,"Химки, Ленинградское ш. вл. 5, ТЦ ""ЛИГА"", гипермаркет ""КАРУСЕЛЬ""", 15.555517815936293
55.8945063,37.4489189,92,"Химки, ул. Московская 14, Супермаркет АТАК", 25.626700976813254
55.7770764,37.5237091,93,"Хорошёвское 27, ТРЦ ""Хорошо!""", 10.488731276609148
55.7680225,37.6235077,94,"Цветной 2С, под 4, БЦ ""Легенда Цветного""", 25.07435893365405
55.7712977,37.6186318,95,"Цветной бул. 15, ТЦ Цветной", 44.47040855628969
55.8988383,37.5851667,96,"Череповецкая 17, Перекресток", 53.48811251185682
55.1615646,37.4682613,97,"Чехов, Симферопольское 1, Гипермаркет ""Карусель""", 30.82574664484332
55.8033911,37.61883,98,"Шереметьевская 20а, ТЦ ""Капитолий""", 22.926377993573713
55.887707,37.6785064,99,"Широкая 31, Супермаркет ""BILLA""", 34.41530271094649
55.7457148,37.6737266,100,"Школьная 1, ТРЦ «Спутник»", 15.759176483127165
55.9294982,38.0040079,101,"Щелково, Пролетарский 18, Гипермаркет ""GLOBUS""", 31.525388668005856
55.4988952,37.567817,102,"Щербинка, Железнодорожная 44, ТЦ Акварель", 18.744816614677767
55.8094971,37.4645058,103,"Щукинская 42, ТРК «Щука»", 28.793021079058356
55.7971611,38.4301466,104,"Электросталь, Ногинское ш. 2, АТАК", 40.19560178584995
55.8046725,38.9742991,105,"Якова Флиера, д. 4, ТЦ ""Капитолий""", 26.50165742680511
55.7386329,37.4111005,106,"Ярцевская 19, ТЦ ""Кунцево Плаза"" (-1 этаж)", 31.77559201500713
