"г. Москва, Нижний Сусальный пер. 5",55.761279,37.663018
"г. Москва, 1-й Вешняковский пр-д 1",55.726396,37.784803
"г. Москва, Нижний Сусальный пер. 5",55.761279,37.663018
"г. Москва, Павелецкая пл. 2",55.730421,37.634793
"г. Москва, Средний Тишинский пер. 28",55.770517,37.575486
"г. Москва, Ленинградский пр-т 37А",55.788262,37.5471
"г. Москва, Балакиревский пер. 19",55.778725,37.688467
"г. Москва, Тверская ул. 28",55.768962,37.59825
"г. Москва, МКАД 72 км",55.866273,37.4046
"г. Москва, Верхняя Красносельская ул. 3",55.785974,37.659829
"г. Москва, Турчанинов пер. 6",55.736904,37.596947
"г. Москва, Долгоруковская ул. 7",55.773793,37.603577
"г. Москва, Ильинка ул. 4",55.753625,37.625873
"г. Москва, Ленинская Слобода ул. 26",55.710124,37.654601
"г. Москва, Земляной Вал ул. 50А",55.75129,37.65417
"г. Москва, Бол. Гнездниковский пер. 1",55.761477,37.605292
"г. Москва, 8 Марта ул. 14",55.80608,37.549983
"г. Москва, Ленинградское ш. 65, 69",55.866278,37.461014
"г. Москва, 1-й Кожевнический пер. 6",55.726426,37.646426
"г. Москва, Можайский Вал ул. 8",55.743684,37.555139
"г. Москва, Таганская ул. 17-23",55.740132,37.6638
"г. Москва, Арбат ул. 10",55.751381,37.596669
"г. Москва, Киевская ул. 7",55.742119,37.558957
"г. Москва, Вернадского пр-т 8А",55.68973,37.527148
"г. Москва, Касаткина ул. 11",55.827231,37.659551
"г. Москва, Мытная ул. 46",55.720814,37.616988
"г. Москва, Ленинградский пр-т 80",55.810076,37.509083
"г. Москва, 3-я Рыбинская ул. 18",55.78976,37.659057
"г. Москва, Сходненская ул. 56",55.850408,37.44409
"г. Москва, Гончарная ул. 21",55.743694,37.64922
"г. Москва, Вавилова ул. 69/75",55.682914,37.551447
"г. Москва, Садовая-Черногрязская ул. 8",55.767241,37.650945
"г. Москва, Петровка ул. 5",55.761806,37.617456
"г. Москва, Филипповский пер. 13",55.750018,37.598043
"г. Москва, Шлюзовая наб. 4",55.731551,37.644261
"г. Москва, Генерала Тюленева ул. 4А",55.625481,37.483508
"г. Москва, Дмитровское ш. 71Б",55.856038,37.558921
"г. Москва, Панфилова ул. вл. 19",55.807764,37.491826
"г. Москва, Лесная ул. 7",55.778639,37.587901
"г. Москва, Авиамоторная ул. 10",55.753985,37.714456
"г. Москва, Рязанский пр-т 10",55.726477,37.757916
"г. Москва, 1-й Волоколамский пр-д 10",55.803241,37.490865
"г. Москва, Крымский Вал ул. 3",55.729863,37.609604
"г. Москва, Новгородская ул. 1",55.889275,37.57881
"г. Москва, Дербеневская наб. 11",55.721184,37.652292
"г. Москва, Завода Серп и Молот пр-д 10",55.752587,37.702346
"г. Москва, Преображенская пл. 8",55.794887,37.712812
"г. Москва, Годовикова ул. 9",55.806808,37.625612
"г. Москва, Щепкина ул. 3",55.774573,37.628604
"г. Москва, Новая пл. 6",55.758458,37.62634
"г. Москва, Нижняя Красносельская ул. 35",55.775753,37.671938
"г. Москва, Смольная ул. 24Д",55.860832,37.484074
"г. Москва, Варшавское ш. 148",55.60102,37.602526
"г. Москва, Нижняя Красносельская ул. 35",55.775753,37.671938
"г. Москва, Вавилова ул. 24",55.701633,37.576798
"г. Москва, Николоямская ул. 40/22",55.74678,37.659308
"г. Москва, Двинцев ул. 12",55.796223,37.59984
"г. Москва, Лужнецкая наб. 2/4",55.713375,37.570123
"г. Москва, Бол. Садовая ул. 5",55.768324,37.593354
"г. Москва, Тверская ул. 16",55.764506,37.606523
"г. Москва, Бол. Грузинская ул. 30А",55.766233,37.581101
"г. Москва, Семеновская пл. 1а",55.782724,37.717815
